squirrel_id,trapping_id,year,vial_number,poop_id,poop_time,comments
10961,97962,2010,1,B3605,1046,0 s HT
10961,98459,2010,1,B3321,1028,Released
10963,93336,2010,1,B0463,1313,11 s HT; no weight measured
10963,94155,2010,1,B1225,1257,Released Unhandled
10963,98297,2010,1,B3094,1023,NA
10965,93191,2010,1,A1417,1408,10 HT
10965,94066,2010,1,B1010,1250,Small swollen uterus
10965,94510,2010,1,B0165,1049,"HT 17s, no nip"
10965,95675,2010,1,B1580,1201,No handling time
10965,95992,2010,1,B2330,1102,No handling time
10966,93733,2010,1,B0569,1200,HT 11s
10966,94008,2010,1,B0909,1458,HT 9s
10966,94067,2010,1,B0865,1334,HT 24s
10978,93970,2010,1,B0978,1322,"HT 1s, no nip"
10978,94009,2010,1,B0884,1342,Released unhandled (captured the day before)
10978,94156,2010,1,B0627,1053,0 s HT
10980,94068,2010,1,B0547,1416,HT 7s
10981,94511,2010,1,B1474,1214,"Released unhandled (was caught as P1 recently).  Foot was stuck in the floor of the trap, and I had to push her toes back slightly to release.  She then seemed unharmed"
10981,94582,2010,1,B0944,1220,HT 0
10982,94352,2010,1,B1334,1044,Released
10983,94157,2010,1,B1202,1305,HT 9s
10983,97715,2010,1,B3242,1044,15 s HT
10984,96437,2010,1,B2417,901,HT 15s
10984,98208,2010,1,B2945,1140,HT 12s
10984,100113,2010,1,B3626,1051,0 s HT ; small testes but still present
10986,94199,2010,1,B1302,1207,HT 16s
10986,98209,2010,1,A0590,921,22 s HT
11045,93897,2010,1,B0582,1340,0HT
11045,94101,2010,1,B1346,1243,"HT 6s, no nip, no weight recorded"
11059,93130,2010,1,B0497,1200,NA
11059,93407,2010,1,B0319,1218,"released unhandled, missed status upon release"
11059,94069,2010,1,B1019,1224,HT 11s
11059,94862,2010,1,B0957,935,HT 12
11059,94935,2010,1,B1480,1217,HT 12s
11059,95756,2010,1,B2117,1039,HT 1s
11059,96567,2010,1,B3223,1042,RELEASED UNHANDLED
11059,97965,2010,1,B1148,1020,24 s HT
11059,98210,2010,1,B3021,1157,HT 22s; big P1
11059,98380,2010,1,B2198,1112,released
11059,98460,2010,1,B2646,1005,Released
11059,98657,2010,1,B3124,1140,J16 stake; HT 20s
11063,93337,2010,1,B0460,1142,HT 17s
11073,93338,2010,1,B0323,1416,HT 10s
11073,96082,2010,1,B2443,1040,HT 4s
11073,97530,2010,1,B3313,1047,HT 9s
11073,98461,2010,1,B2871,1024,HT 1s
11073,99243,2010,1,B3084,1023,HT 5s; no antenna on rc
11073,99519,2010,1,B4375,1119,HT 8s
11073,100042,2010,1,B4188,1107,HT 7s
11073,100272,2010,1,B4109,1240,HT 2s
11095,93131,2010,1,A1762,1219,12ht
11095,93374,2010,1,B0379,1335,HT 12s
11095,94200,2010,1,B1154,1250,NA
11095,94353,2010,1,B0928,950,"HT 1s, no nip"
11095,94512,2010,1,B1428,1010,HT 7s
11095,95638,2010,1,B1106,1200,18 s HT
11095,96438,2010,1,B2708,1140,HT 11s  rc adjusted; where is the entry for rc on DSW (put on by FES)
11101,93155,2010,1,A1482,1127,11ht
11101,94025,2010,1,B0986,1123,"HT 3s, no nip"
11101,95993,2010,1,B2301,1140,HT 1s
11101,96897,2010,1,B3144,1030,HT 1s
11101,98771,2010,1,B3641,1055,7 s HT ;
11102,93504,2010,1,B1860,1211,released unhandled
11118,93132,2010,1,B0496,1016,"Nipple not located, probably small pink"
11118,93376,2010,1,B0093,1224,HT 12s
11118,93533,2010,1,B0581,1213,HT 20s
11118,93898,2010,1,B0038,1116,28HT
11118,94301,2010,1,B1093,1232,HT 19s
11118,94961,2010,1,B1817,945,Escaped before handling
11118,94962,2010,1,B1817,945,Escaped before handling
11118,95136,2010,1,B0999,1010,HT 15s
11118,95566,2010,1,B2136,1144,HT 20s
11120,93408,2010,1,B0290,1455,HT 0s
11120,95676,2010,1,B1844,1016,HT 7s
11120,97716,2010,1,B3442,959,0s HT
11120,100170,2010,1,B4118,1015,1 s HT ;
11133,93106,2010,1,A1427,1305,NA
11133,94584,2010,1,B1382,1136,HT 9s
11133,95444,2010,1,B2127,1113,Released
11134,93107,2010,1,A1555,1052,NA
11134,93409,2010,1,B0183,1302,HT 9s
11134,95076,2010,1,B0933,1039,2s HT
11134,95677,2010,1,B1507,845,NA
11134,96163,2010,1,B2444,955,HT 13s
11143,93306,2010,1,B0108,1423,HT 13s
11143,93410,2010,1,B0136,1238,HT 9s
11163,93089,2010,1,A1484,1333,NA
11163,93194,2010,1,B0112,1047,8 s HT
11163,93656,2010,1,B0560,1323,19 s HT
11163,93860,2010,1,B0820,1021,0 s HT
11163,94159,2010,1,B1096,1239,No handling time
11163,94354,2010,1,B1349,1123,HT 7s
11163,94666,2010,1,B1617,1118,"No handling time; ""hard rod"" felt in abdomen"
11163,94910,2010,1,B1336,1205,No handling time
11163,95093,2010,1,B2030,1042,10 s HT
11163,95445,2010,1,B1543,1046,11 s HT
11163,95678,2010,1,B1578,1031,No handling time
11163,96440,2010,1,B2195,1124,NA
11163,97059,2010,1,B3304,1120,HT 12g
11163,97531,2010,1,B3300,1018,Very bloated
11163,97966,2010,1,B3814,900,NA
11164,93195,2010,1,A1955,1318,NA
11164,93339,2010,1,B0318,1156,HT 4s
11164,96542,2010,1,B1436,1108,14 s HT
11164,97304,2010,1,B3369,1115,NA
11192,93156,2010,1,A1437,1153,20ht; no weight-squirrel escaped
11192,93693,2010,1,B0120,1253,"HT 15s, no nip"
11192,93818,2010,1,B0607,1127,"HT not recorded, no nip"
11192,94404,2010,1,B1047,1000,NA
11192,94963,2010,1,B1759,1047,HT 13s
11192,95679,2010,1,B2137,1050,HT 10s
11192,96084,2010,1,B2578,1030,NA
11192,96362,2010,1,B1102,1200,RC on was fixed in data by DSW
11192,98381,2010,1,B3056,1050,23 s HT
11192,100171,2010,1,B3918,851,16 s HT ;
11193,94201,2010,1,B1107,1352,"HT 1s, no nip"
11193,94997,2010,1,B1990,1132,HT 7s
11196,93090,2010,1,A1278,1142,HT 0s
11196,94355,2010,1,B1063,1315,NA
11196,95446,2010,1,B1988,1220,HT 10s. No nip
11196,96709,2010,1,B2992,849,HT 1s  lost litter
11196,98520,2010,1,A0625,1005,HT 11s
11197,93411,2010,1,B0144,1217,HT 0s
11197,93442,2010,1,B0092,1256,released unhandled
11198,97127,2010,1,B3141,1034,16 S HT
11198,97967,2010,1,B3760,950,"Mushy bloated belly without distinct fetuses, not sure if P2"
11198,99999,2010,1,B4101,1142,NA
11224,96570,2010,1,B3146,1121,"left tag ripped out, wasn't sure what old colors were when handled"
11224,97613,2010,1,B3427,1201,12 s HT
11309,94911,2010,1,B1466,1226,HT 9s
11309,97816,2010,1,B3682,1000,15 s HT
11309,99045,2010,1,B2175,1107,24 s HT ; hard to get milk
11309,99336,2010,1,B3970,1040,19 s HT ;P1: could be intestines full
11309,100174,2010,1,B4539,1139,15 s HT ;
11321,94257,2010,1,B1028,1100,NA
11349,93636,2010,1,B0216,1348,"HT 2s, nipples not assessed"
11349,96900,2010,1,B3108,906,HT 15s
11349,98118,2010,1,B2240,1232,No HT
11425,93308,2010,1,B0354,1144,3 s HT
11425,96572,2010,1,B3133,1108,RELEASED UNHANDLED
11425,97534,2010,1,B3332,1402,Released unhandled
11468,94513,2010,1,B1475,920,DNA taken
11468,95192,2010,1,B1634,1113,Released unhandled
11468,95640,2010,1,B2226,919,Released unhandled
11468,96530,2010,1,B2318,1130,NA
11469,94202,2010,1,B1058,1040,NA
11469,94303,2010,1,B1279,1212,HT 1s
11469,95572,2010,1,B2051,1156,HT 9s
11470,95193,2010,1,B1940,1009,"19s HT, weight not taken"
11471,97129,2010,1,B3288,922,0 S HT; injured nose
11472,93734,2010,1,B0174,1351,HT 6s
11475,98299,2010,1,B3050,1224,Ripped bag escaped; HT 16s
11475,98974,2010,1,B3694,1258,Injured nose
11476,94810,2010,1,B1924,908,HT 22
11476,96816,2010,1,B3266,927,Released
11476,97130,2010,1,B3166,939,17 S HT
11487,93091,2010,1,A1498,1210,0 s HT; Rattled at another squirrel while in trap
11487,93196,2010,1,B0447,1407,NA
11487,93535,2010,1,B0003,1224,10 s HT; not sure about nipple condition
11487,93657,2010,1,B0274,1409,5 s HT
11487,93861,2010,1,B0248,1105,19 s HT
11487,94071,2010,1,B1040,1130,"HT 9s, Small swollen uterus"
11487,94160,2010,1,B1068,1307,Released Unhandled
11487,94305,2010,1,B1386,1305,NA
11487,94913,2010,1,B1314,1047,No handling time
11487,94964,2010,1,B1607,1028,21 s HT
11487,95449,2010,1,B1622,1138,"No handling time; ""peas in a pod"" felt in abdomen"
11507,94072,2010,1,B1083,1130,HT 10s
11508,94073,2010,1,B1165,1504,small swollen uterus
11508,94359,2010,1,B1408,920,2s HT
11508,94914,2010,1,B1650,1022,5 s HT
11508,96444,2010,1,B2599,1117,HT 1s
11508,96997,2010,1,B2995,951,2 s HT; Large P1
11508,97064,2010,1,B3215,1003,Released unhandled - caught yesterday
11508,97308,2010,1,B3318,1057,Small P2
11508,97536,2010,1,B3303,1043,NA
11508,97537,2010,1,B3303,1043,NA
11508,97821,2010,1,B3602,1130,Small P2
11539,94669,2010,1,B1602,1047,No handling time
11539,94767,2010,1,B1560,1125,Large swollen uterus
11540,95641,2010,1,B2143,1050,NA
11540,95683,2010,1,B0373,1232,Released unhandled
11540,97720,2010,1,B3378,927,20 s HT
11540,97721,2010,1,B3378,927,20 s HT
11541,95997,2010,1,B2562,1117,No handling time
11541,96446,2010,1,B2440,1155,NA
11541,96641,2010,1,1,943,"17 s HT; poop vial has no number - ""#1"" written on vial in permanent marker"
11541,98211,2010,1,B3398,900,Lost litter confirmed
11543,94966,2010,1,B1678,1202,No handling time
11544,94915,2010,1,B1127,1106,No handling time
11553,96448,2010,1,B1109,958,2 s HT
11553,96902,2010,1,B3114,932,11s HT
11556,94360,2010,1,B1036,1010,HT 8s
11557,94361,2010,1,B0948,1133,HT 6s.  FL notch in ear.  Very short (1/2) tail.
11558,95761,2010,1,B2008,1130,NA
11558,95926,2010,1,B2587,1200,NA
11558,96366,2010,1,B1878,1030,HT 9
11561,94670,2010,1,B1404,1050,"HT 2s, no nip"
11562,95077,2010,1,B1023,1144,12s HT
11652,97969,2010,1,B3679,1130,Bled (10 min to bleed); Glucose = 166
11653,97425,2010,1,B3036,1039,HT 0s
11653,97829,2010,1,B3676,930,Blood sample taken (15 min to bleed); Glucose = 144
11710,97619,2010,1,B3099,1109,HT 19s
11710,97971,2010,1,B3625,955,24 s HT
11710,97972,2010,1,B3625,955,24 s HT
11710,98130,2010,1,B3735,1331,HT - 22
11711,97832,2010,1,A0560,1103,HT 1s
11738,99453,2010,1,B4488,1110,HT 0s
11739,99647,2010,1,B4120,1035,HT 8s
11744,97542,2010,1,B2927,1152,HT 0s
11744,97622,2010,1,B3086,1129,HT 9s
11744,97837,2010,1,B2163,1000,Blood sample taken (15 min to bleed); Glucose = 91
11744,99709,2010,1,B3957,1112,HT 0
11745,97543,2010,1,B0591,1133,HT 4s
11766,96087,2010,1,B2676,950,(Wrong tags? DSW)
11767,96088,2010,1,B1232,920,NA
11767,96370,2010,1,B1841,1132,HT 10
11767,97544,2010,1,B2186,1101,22 s HT
11767,98391,2010,1,B3073,1007,18 s HT
11767,99648,2010,1,B4273,1020,HT 13s
11768,96451,2010,1,B2593,954,HT 7s
11790,99456,2010,1,B3990,1143,4 s HT ;
11809,96452,2010,1,B2589,929,HT 1s  no weight
11811,97839,2010,1,B3006,1009,"UTJuv; HT 0s.  Not coloured, rattled at U.2"
11833,99337,2010,1,B2150,1159,3 s HT ;
12347,99459,2010,1,B3971,1126,18 s HT ;
12349,99052,2010,1,B3621,1047,20 s HT ;
13659,94075,2010,1,B1155,1354,HT 11s
10083,93507,2010,1,B0002,1204,HT 8s
10955,93612,2010,1,B0681,1120,HT 1s
11270,93613,2010,1,B0651,1139,HT 9S
13676,93701,2010,1,B0755,1134,HT 16s
10201,93697,2010,1,B0816,1138,HT 12s
10925,93698,2010,1,B0342,1239,"HT 2s, DNA collected"
10125,93696,2010,1,B0662,1305,HT 13s
11053,93700,2010,1,B0530,1341,HT 0s
10955,93699,2010,1,B0716,1426,released unhandled
10291,93867,2010,1,B0621,1001,HT 12s
10280,93866,2010,1,B0036,1129,HT 28s
11174,93871,2010,1,B0222,1201,HT 24s
10264,93864,2010,1,B0668,1225,HT 19s
10264,93865,2010,1,B0668,1225,HT 19s
10607,93869,2010,1,B0162,1239,HT 12s
11179,93872,2010,1,B0796,1305,HT 2s
10945,93870,2010,1,B0152,1307,HT 0s
10264,93864,2010,1,B0506,1350,released unhandled
10264,93865,2010,1,B0506,1350,released unhandled
13677,93878,2010,1,B0714,1026,HT 20s
13676,93876,2010,1,B0712,1046,"HT 16s, escaped out of ripped bag before I could weigh and palpate her, forgot to note status upon release"
13676,93877,2010,1,B0712,1046,"HT 16s, escaped out of ripped bag before I could weigh and palpate her, forgot to note status upon release"
11339,93874,2010,1,B0775,1100,HT 9s
11483,93875,2010,1,B0322,1157,"HT 13s, DNA collected"
13676,93876,2010,1,B0453,1225,HT 16s
13676,93877,2010,1,B0453,1225,HT 16s
11053,93906,2010,1,B0510,1123,released unhandled
11482,93908,2010,1,B0782,1158,"HT 13s, notch in right ear, DNA collected"
13677,93911,2010,1,B0529,1225,released unhandled
11339,93907,2010,1,B0823,1248,released unhandled
13676,93910,2010,1,B0330,1318,released unhandled
10083,93933,2010,1,B0474,1128,HT 5s
11339,93937,2010,1,B0085,1306,released unhandled
11339,93938,2010,1,B0085,1306,released unhandled
11053,93936,2010,1,B0033,1330,released unhandled
10713,93934,2010,1,B0122,1337,HT 10s
11484,93975,2010,1,B0736,1218,"HT 2s, rip in both ears, notch right and left, DNA not collected"
10228,93972,2010,1,B0215,1240,HT 11s
10228,93973,2010,1,B0215,1240,HT 11s
10280,93974,2010,1,B0099,1259,released unhandled
10228,93972,2010,1,B0526,1308,released unhandled
10228,93973,2010,1,B0526,1308,released unhandled
10744,94012,2010,1,B0737,1032,HT 8s
10062,94011,2010,1,B0628,1127,HT 0s
11485,94028,2010,1,B0539,1015,"HT 27s, DNA collected"
11483,94027,2010,1,B0760,1208,"HT 16s, fixed double colours"
11482,94079,2010,1,B1321,1121,released unhandled
11482,94080,2010,1,B1321,1121,released unhandled
11270,94078,2010,1,B1324,1208,released unhandled
10083,94076,2010,1,B0618,1256,HT 10s
11482,94163,2010,1,B1254,1035,released unhandled
13677,94165,2010,1,B1317,1106,HT 23s
11339,94162,2010,1,B1307,1153,released unhandled
10744,94209,2010,1,B1335,1105,released unhandled
11174,94212,2010,1,B1322,1121,released unhandled
10062,94203,2010,1,B1270,1129,"HT 11s, no nipples seen"
10062,94204,2010,1,B1270,1129,"HT 11s, no nipples seen"
10602,94208,2010,1,B1266,1142,HT 12s
10264,94205,2010,1,B1301,1159,"HT 2s, no nipples seen"
10264,94206,2010,1,B1301,1159,"HT 2s, no nipples seen"
11173,94211,2010,1,B0029,1201,released unhandled
10062,94203,2010,1,B1256,1307,released unhandled
10062,94204,2010,1,B1256,1307,released unhandled
10264,94205,2010,1,B1332,1337,released unhandled
10264,94206,2010,1,B1332,1337,released unhandled
13676,94267,2010,1,B1425,1005,"HT 19s, no nipples seen"
11339,94263,2010,1,B1438,1019,HT 10s
11179,94260,2010,1,B1369,1024,HT 11s
11525,94264,2010,1,B1359,1038,"HT 6s, notch in left ear"
11194,94261,2010,1,B0028,1058,HT 12s
11270,94262,2010,1,B1445,1221,"released unhandled, traps set at H7 stake, not midden"
11174,94464,2010,1,B1351,936,HT 13s
10711,94459,2010,1,B1198,941,HT 23s
10062,94454,2010,1,B1361,1002,HT 2s
10062,94455,2010,1,B1361,1002,HT 2s
11173,94462,2010,1,B1375,1045,"HT 26s, not weighed"
11173,94463,2010,1,B1375,1045,"HT 26s, not weighed"
10744,94460,2010,1,B1435,1132,released unhandled
11053,94461,2010,1,B1414,1136,"HT 10s, not weighed, nipples not checked"
10280,94457,2010,1,B1412,1203,"HT 19s, nipples not checked, not weighed"
10062,94454,2010,1,B1424,1217,released unhandled
10062,94455,2010,1,B1424,1217,released unhandled
11173,94462,2010,1,B1406,1245,released unhandled
11173,94463,2010,1,B1406,1245,released unhandled
11482,94515,2010,1,B1681,913,released unhandled
13677,94520,2010,1,B1574,927,HT 27s
11483,94516,2010,1,B1667,1047,HT 20s
10125,94589,2010,1,B1577,915,HT 9s
11525,94592,2010,1,B1548,934,HT 6s
13677,94593,2010,1,B1619,1000,HT 20s
11521,94591,2010,1,B1661,1046,HT 0s
10475,94590,2010,1,B1643,1130,"HT 13s, felt coiled uterus"
11482,94677,2010,1,B1620,906,released unhandled
11482,94678,2010,1,B1620,906,released unhandled
13676,94679,2010,1,B1664,924,HT 20s
11339,94675,2010,1,B1565,942,released unhandled
11339,94676,2010,1,B1565,942,released unhandled
10607,94672,2010,1,B1626,935,"HT 0s, felt coiled uterus, nipples not checked"
11482,94677,2010,1,B1517,1047,released unhandled
11482,94678,2010,1,B1517,1047,released unhandled
11339,94675,2010,1,B1639,1115,released unhandled
11339,94676,2010,1,B1639,1115,released unhandled
11270,94674,2010,1,B1569,1117,released unhandled
11179,94673,2010,1,B1593,1123,"HT 10s, felt hard uterus"
13677,94680,2010,1,B1684,1209,HT 21s
10602,94723,2010,1,B1540,958,HT 6s
10228,94718,2010,1,B1575,1012,HT 11s
10280,94721,2010,1,B1564,1026,"HT 18s, nipples not checked"
10264,94719,2010,1,B1584,1048,"HT 11s, felt coiled uterus"
10264,94720,2010,1,B1584,1048,"HT 11s, felt coiled uterus"
10473,94722,2010,1,B1640,1057,HT 12s
11173,94725,2010,1,B1653,1119,HT 21s
10743,94724,2010,1,B15,1208,"last two digits of poop vial not recorded, HT 10S"
13677,94773,2010,1,B0943,840,"poop lost in field, HT 21s"
13676,94771,2010,1,B1603,945,"poop lost in field, released unhandled"
13676,94772,2010,1,B1603,945,"poop lost in field, released unhandled"
11482,94769,2010,1,B1546,1022,"poop lost in field, released unhandled"
13677,94815,2010,1,B1836,921,HT 22s
13676,94814,2010,1,B1876,945,released unhandled
10711,94812,2010,1,B1770,1037,"HT 11s, nipples not checked"
10711,94813,2010,1,B1770,1037,"HT 11s, nipples not checked"
10711,94812,2010,1,B1687,1211,released unhandled
10711,94813,2010,1,B1687,1211,released unhandled
10228,94867,2010,1,B1356,935,HT 7s
10062,94866,2010,1,B1779,946,HT 12s
11173,94875,2010,1,B1824,958,HT 9s
10264,94868,2010,1,B1969,1010,released unhandled
10264,94869,2010,1,B1969,1010,released unhandled
10743,94874,2010,1,B1760,1102,escaped
10396,94870,2010,1,B1962,1109,HT 2s
10264,94868,2010,1,B1859,1207,released unhandled
10264,94869,2010,1,B1859,1207,released unhandled
10473,94871,2010,1,B1767,1225,HT 0s
10083,94937,2010,1,B1896,1007,HT 5s
10125,94938,2010,1,B1937,1151,HT 3s
11483,94939,2010,1,B1908,1233,HT 18s
11053,94973,2010,1,B1944,1034,"nipples not checked, HT 20s"
10744,94972,2010,1,B1808,1049,HT 3s
10711,94971,2010,1,B1793,1058,HT 12s
11523,94976,2010,1,B1958,1121,HT 6s
11182,94974,2010,1,B1912,1146,"nipples not checked, HT 9s"
11520,94975,2010,1,B1902,1155,HT 2s
10264,94968,2010,1,B1850,1220,"nipples not checked, HT 22s"
11339,95004,2010,1,B1966,1009,HT 12s
10083,95001,2010,1,B1920,1038,released unhandled
10604,95002,2010,1,B1785,1218,HT 0s
10955,95003,2010,1,B1782,1232,HT 12s
13677,95042,2010,1,B1971,1151,HT 22s
11339,95039,2010,1,B1774,1245,released unhandled
11182,95080,2010,1,B1895,953,HT 12s
10228,95078,2010,1,B1825,1024,"HT 0s, blood near the anus/vagina region"
11173,95144,2010,1,B1820,1025,14s HT
11173,95145,2010,1,B1820,1025,14s HT
10473,95141,2010,1,B1810,1101,7s HT
11523,95306,2010,1,B0967,937,1s HT
11173,95302,2010,1,B1647,1112,16s HT
10945,95350,2010,1,B1846,1048,0s HT
10711,95348,2010,1,B1164,1100,5s HT
11523,95460,2010,1,B1186,946,"10s HT, big P1, slow P2"
10062,95454,2010,1,B1530,1234,NA
11483,95585,2010,1,B2111,1130,10s HT
11053,95688,2010,1,B1798,906,16s HT
11173,95689,2010,1,B1261,1002,"18s HT, VERY LARGE, maybe dropped"
13677,95767,2010,1,B2112,931,17s HT
11523,95842,2010,1,B2339,928,4s HT
11523,95843,2010,1,B2339,928,4s HT
11174,95839,2010,1,B2400,1047,"17s HT, took off down T line"
11174,95840,2010,1,B2400,1047,"17s HT, took off down T line"
10602,95837,2010,1,B2425,1212,18s HT
10925,95933,2010,1,B1114,1204,"0s HT, didn't collar, ran to 0 line (off grid)"
11523,96005,2010,1,B2561,1045,NA
10473,96266,2010,1,B2381,959,0s HT
11173,96268,2010,1,B1996,1021,17s HT
10291,96265,2010,1,B1778,1047,10s HT
10476,96267,2010,1,B2332,1054,"10s HT, ran down T line"
10945,96373,2010,1,B2441,1028,5s HT
11053,96462,2010,1,B2228,918,16s HT
11053,96463,2010,1,B2228,918,16s HT
11270,96585,2010,1,B2353,919,8s HT
11173,96823,2010,1,B2334,1038,20s HT
10814,96822,2010,1,B2374,1055,9s HT
11523,96912,2010,1,B3255,908,HT 16
11523,96913,2010,1,B3255,908,HT 16
11523,96912,2010,1,B1965,1045,Released
11523,96913,2010,1,B1965,1045,Released
10945,96908,2010,1,B3259,1056,NA
10473,96906,2010,1,B3197,1126,HT 13
10711,97072,2010,1,B3402,952,NA
10291,97067,2010,1,B2160,1107,0s HT
11525,97248,2010,1,B3433,1357,3s HT
11519,97245,2010,1,B3147,1526,"didn't collar, out of collars"
11519,97246,2010,1,B3147,1526,"didn't collar, out of collars"
11053,97233,2010,1,B3010,1022,18s HT
11053,97234,2010,1,B3010,1022,18s HT
11385,97244,2010,1,B2826,1147,7s HT; broken tail (but healed)
10711,97222,2010,1,B2955,1219,released unhandled
10711,97223,2010,1,B2955,1219,released unhandled
10711,97224,2010,1,B2955,1219,released unhandled
10743,97226,2010,1,B3013,1430,Released unhandled
10711,97222,2010,1,B3004,1529,Released unhanlded
10711,97223,2010,1,B3004,1529,Released unhanlded
10711,97224,2010,1,B3004,1529,Released unhanlded
10711,97222,2010,1,B3009,1642,Released unhandled
10711,97223,2010,1,B3009,1642,Released unhandled
10711,97224,2010,1,B3009,1642,Released unhandled
11053,97233,2010,1,B2870,2106,Released unhandled
11053,97234,2010,1,B2870,2106,Released unhandled
13676,97439,2010,1,B3062,1026,4s HT
10925,97431,2010,1,B2948,1228,Released unhandled
10945,97729,2010,1,B1804,1024,16s H T
11519,97986,2010,1,B3441,1141,13s HT
10476,97982,2010,1,B3417,1152,not handled
11519,98151,2010,1,B3203,1026,released unhandled
10602,98145,2010,1,B3061,1331,17s HT
10602,97429,2010,1,B3431,929,Released
13677,97853,2010,1,B1498,948,not handled
10602,97983,2010,1,B3039,1024,not handled
11053,97985,2010,1,B2971,1042,NA
12292,98233,2010,1,B4022,1001,1s HT; must have already weaned
10291,98222,2010,1,B4049,1028,9s HT
10945,98146,2010,1,B2993,1045,14s HT
11270,98148,2010,1,B3327,1222,10s HT
10711,98224,2010,1,B3958,935,not handled; still big nips; angry
10711,98225,2010,1,B3958,935,not handled; still big nips; angry
13677,98237,2010,1,B3642,1023,26 s HT
11483,98395,2010,1,B3887,1102,18s HT; missed weight
10945,98394,2010,1,B3852,1113,Released unhandled; no poop
13676,98398,2010,1,B1442,1140,Released unhandled
11519,97415,2010,1,B2859,1031,Escaped before new collar
10602,97410,2010,1,B3431,929,Released
13677,97788,2010,1,B1498,948,not handled
10945,98485,2010,1,B3942,945,not handled
13676,98489,2010,1,B4008,1045,16s HT
13676,98490,2010,1,B4008,1045,16s HT
10925,98483,2010,1,B3386,1231,0s HT
11194,97413,2010,1,B2887,1138,14s HT
11521,98548,2010,1,B2857,1224,6s HT
11482,98546,2010,1,B2990,1344,11s HT
11785,98549,2010,1,B3423,1638,NA
10473,98476,2010,1,B4028,1040,10s HT
10473,98477,2010,1,B4028,1040,10s HT
10473,98478,2010,1,B4028,1040,10s HT
11519,98487,2010,1,B3851,1052,14s HT; swollen uterus?
10652,98480,2010,1,B3874,1001,HT - 10s
10711,98481,2010,1,B4003,1154,Released unhandled
10985,98719,2010,1,B4448,1125,HT - 6s
13676,98721,2010,1,B4582,943,12s HT
13676,98722,2010,1,B4582,943,12s HT
11521,98872,2010,1,B4384,1059,Released unhandled
11521,98873,2010,1,B4384,1059,Released unhandled
10711,98867,2010,1,B4407,1157,HT - 7s
11053,99056,2010,1,B4481,1036,HT - 13s
11053,99057,2010,1,B4481,1036,HT - 13s
10925,99713,2010,1,B4134,934,0s HT; take rc off right after N2
10985,99111,2010,1,B3390,1117,not handled
10945,99110,2010,1,B4082,1127,Barking like crazy at edge of midden
10711,99108,2010,1,B4034,1204,9s HT
10291,99259,2010,1,B4036,1045,8s HT
10066,99258,2010,1,B3999,1102,1s HT
11053,99534,2010,1,B4100,1130,14s HT
11270,99535,2010,1,B4130,1147,8s HT
11053,99761,2010,1,B4415,1016,Big P2
11385,99762,2010,1,B4027,1027,15s HT
10711,99896,2010,1,B4335,1026,10s HT
10832,100004,2010,1,B4258,1056,8s HT
10945,100051,2010,1,B4066,1105,NA
13677,100057,2010,1,B4198,1122,14s HT; secondary midden
11270,100232,2010,1,B3994,1134,17s HT
11053,100357,2010,1,B4152,1004,HT - 23
10711,100354,2010,1,B4135,1040,HT - 14
10814,100355,2010,1,B4299,1102,not handled
11053,98595,2010,1,B1993,1108,13s HT
10331,94309,2010,1,B1065,1340,11Ht
10255,95153,2010,1,B1299,1010,12s HT
10226,95043,2010,1,B1049,952,15HT
10727,93820,2010,1,B0578,1420,1HT
10844,94878,2010,1,B1964,904,20 HT
10148,93511,2010,1,B0677,1145,3HT
10127,93637,2010,1,B0856,1103,9HT
10593,98399,2010,1,B2176,1240,HT - 10
11260,98405,2010,1,B3959,1207,HT - 11
11057,98309,2010,1,B4020,1050,HT - 25 - forgot mass
10312,98305,2010,1,B3527,1235,HT - 9
11057,98404,2010,1,B4097,1127,HT -17
11042,94171,2010,1,B1151,1320,HT 0s
11306,99771,2010,1,B4409,948,HT 15; SCENT MARKED UPON RELEASE
10226,94362,2010,1,B0979,946,HT 15s
10327,94308,2010,1,B1039,1018,HT 15s
10311,94270,2010,1,B1094,1334,No ht
10422,93766,2010,1,B0890,1311,NO HT
11206,93768,2010,1,B0812,1222,NO HT
11306,95158,2010,1,B1633,242,NO HT
11042,94525,2010,1,B0639,1045,NO HT ( RUNNING LATE)
10844,95156,2010,1,B1434,1130,no ht/ escaped out of bag before I could tighten collar; need to catch asap
10706,96182,2010,1,B2590,930,NA
13688,96835,2010,1,B2903,1000,NA
11527,93824,2010,1,B0083,1311,0HT/NO NIPPLES
10096,98989,2010,1,B3866,1147,0s HT
10096,100120,2010,1,B4316,1148,0s HT
10311,98784,2010,1,B4088,1030,0s HT
10311,98785,2010,1,B4088,1030,0s HT
10311,98784,2010,1,B4088,1030,0s HT
10311,98785,2010,1,B4088,1030,0s HT
10311,99144,2010,1,B3701,1048,0s HT
10331,95695,2010,1,B1758,1026,0s HT
10706,100186,2010,1,B4548,1111,0s HT
10727,96591,2010,1,B3279,1027,0s HT
10841,100188,2010,1,B4041,1207,0s HT
10937,98243,2010,1,B3612,1107,0s HT
10937,99063,2010,1,B4398,1212,0s HT
11036,99606,2010,1,B4588,1103,0s HT
11042,95700,2010,1,B2233,952,0s HT
11042,100012,2010,1,B3962,1128,0s HT
11042,100315,2010,1,B4032,1202,0s HT
11049,98884,2010,1,B3631,1101,0s HT
11206,99609,2010,1,B3967,1042,0s HT
11527,99120,2010,1,B4276,1130,0s HT
